pwsid,year,source_type,source_status,number_of_sources
CA2410005,2022,proposed,approved,0
CA2410006,2022,groundwater,approved,4
CA2410006,2022,surface water,approved,0
CA2410006,2022,purchased groundwater,approved,0
CA2410006,2022,purchased surface water,approved,0
CA2410006,2022,standby sources,approved,0
CA2410006,2022,emergency interties,approved,0
CA2410006,2022,inactive,approved,7
CA2410006,2022,proposed,approved,0
CA2410007,2022,groundwater,approved,6
CA2410007,2022,surface water,approved,0
CA2410007,2022,purchased groundwater,approved,0
CA2410007,2022,purchased surface water,approved,0
CA2410007,2022,standby sources,approved,0
CA2410007,2022,emergency interties,approved,0
CA2410007,2022,inactive,approved,3
CA2410007,2022,proposed,approved,0
CA2410008,2022,groundwater,approved,3
CA2410008,2022,surface water,approved,0
CA2410008,2022,purchased groundwater,approved,0
CA2410008,2022,purchased surface water,approved,0
CA2410008,2022,standby sources,approved,0
CA2410008,2022,emergency interties,approved,0
CA2410008,2022,inactive,approved,3
CA2410008,2022,proposed,approved,0
CA2410009,2022,groundwater,approved,21
CA2410009,2022,surface water,approved,0
CA2410009,2022,purchased groundwater,approved,0
CA2410009,2022,purchased surface water,approved,0
CA2410009,2022,standby sources,approved,0
CA2410009,2022,emergency interties,approved,0
CA2410009,2022,inactive,approved,10
CA2410009,2022,proposed,approved,0
CA2410010,2022,groundwater,approved,3
CA2410010,2022,surface water,approved,0
CA2410010,2022,purchased groundwater,approved,0
CA2410010,2022,purchased surface water,approved,0
CA2410010,2022,standby sources,approved,0
CA2410010,2022,emergency interties,approved,0
CA2410010,2022,inactive,approved,13
CA2410010,2022,proposed,approved,0
CA2410012,2022,groundwater,approved,2
CA2410012,2022,surface water,approved,0
CA2410012,2022,purchased groundwater,approved,0
CA2410012,2022,purchased surface water,approved,0
CA2410012,2022,standby sources,approved,1
CA2410012,2022,emergency interties,approved,0
CA2410012,2022,inactive,approved,4
CA2410012,2022,proposed,approved,0
CA2510001,2022,groundwater,approved,4
CA2510001,2022,surface water,approved,0
CA2510001,2022,purchased groundwater,approved,0
CA2510001,2022,purchased surface water,approved,0
CA2510001,2022,standby sources,approved,0
CA2510001,2022,emergency interties,approved,0
CA2510001,2022,inactive,approved,1
CA2510001,2022,proposed,approved,0
CA2610001,2022,groundwater,approved,9
CA2610001,2022,surface water,approved,1
CA2610001,2022,purchased groundwater,approved,0
CA2610001,2022,purchased surface water,approved,0
CA2610001,2022,standby sources,approved,0
CA2610001,2022,emergency interties,approved,0
CA2610001,2022,inactive,approved,4
CA2610001,2022,proposed,approved,0
CA2710001,2022,groundwater,approved,6
CA2710001,2022,surface water,approved,0
CA2710001,2022,purchased groundwater,approved,0
CA2710001,2022,purchased surface water,approved,0
CA2710001,2022,standby sources,approved,3
CA2710001,2022,emergency interties,approved,0
CA2710001,2022,inactive,approved,6
CA2710001,2022,proposed,approved,0
CA2710004,2022,groundwater,approved,20
CA2710004,2022,surface water,approved,4
CA2710004,2022,purchased groundwater,approved,0
CA2710004,2022,purchased surface water,approved,0
CA2710004,2022,standby sources,approved,0
CA2710004,2022,emergency interties,approved,0
CA2710004,2022,inactive,approved,39
CA2710004,2022,proposed,approved,0
CA2710005,2022,groundwater,approved,3
CA2710005,2022,surface water,approved,0
CA2710005,2022,purchased groundwater,approved,0
CA2710005,2022,purchased surface water,approved,0
CA2710005,2022,standby sources,approved,1
CA2710005,2022,emergency interties,approved,0
CA2710005,2022,inactive,approved,2
CA2710005,2022,proposed,approved,0
CA2710007,2022,groundwater,approved,4
CA2710007,2022,surface water,approved,0
CA2710007,2022,purchased groundwater,approved,0
CA2710007,2022,purchased surface water,approved,0
CA2710007,2022,standby sources,approved,0
CA2710007,2022,emergency interties,approved,0
CA2710007,2022,inactive,approved,3
CA2710007,2022,proposed,approved,0
CA2710008,2022,groundwater,approved,3
CA2710008,2022,surface water,approved,0
CA2710008,2022,purchased groundwater,approved,0
CA2710008,2022,purchased surface water,approved,0
CA2710008,2022,standby sources,approved,0
CA2710008,2022,emergency interties,approved,0
CA2710008,2022,inactive,approved,4
CA2710008,2022,proposed,approved,0
CA2710009,2022,groundwater,approved,6
CA2710009,2022,surface water,approved,0
CA2710009,2022,purchased groundwater,approved,0
CA2710009,2022,purchased surface water,approved,0
CA2710009,2022,standby sources,approved,0
CA2710009,2022,emergency interties,approved,0
CA2710009,2022,inactive,approved,5
CA2710009,2022,proposed,approved,0
CA2710010,2022,groundwater,approved,23
CA2710010,2022,surface water,approved,0
CA2710010,2022,purchased groundwater,approved,0
CA2710010,2022,purchased surface water,approved,0
CA2710010,2022,standby sources,approved,3
CA2710010,2022,emergency interties,approved,0
CA2710010,2022,inactive,approved,28
CA2710010,2022,proposed,approved,0
CA2710011,2022,groundwater,approved,5
CA2710011,2022,surface water,approved,0
CA2710011,2022,purchased groundwater,approved,0
CA2710011,2022,purchased surface water,approved,0
CA2710011,2022,standby sources,approved,0
CA2710011,2022,emergency interties,approved,0
CA2710011,2022,inactive,approved,5
CA2710011,2022,proposed,approved,0
CA2710012,2022,groundwater,approved,6
CA2710012,2022,surface water,approved,0
CA2710012,2022,purchased groundwater,approved,0
CA2710012,2022,purchased surface water,approved,0
CA2710012,2022,standby sources,approved,2
CA2710012,2022,emergency interties,approved,0
CA2710012,2022,inactive,approved,8
CA2710012,2022,proposed,approved,0
CA2710013,2022,groundwater,approved,2
CA2710013,2022,surface water,approved,0
CA2710013,2022,purchased groundwater,approved,0
CA2710013,2022,purchased surface water,approved,0
CA2710013,2022,standby sources,approved,1
CA2710013,2022,emergency interties,approved,0
CA2710013,2022,inactive,approved,1
CA2710013,2022,proposed,approved,0
CA2710017,2022,groundwater,approved,7
CA2710017,2022,surface water,approved,0
CA2710017,2022,purchased groundwater,approved,0
CA2710017,2022,purchased surface water,approved,0
CA2710017,2022,standby sources,approved,0
CA2710017,2022,emergency interties,approved,0
CA2710017,2022,inactive,approved,20
CA2710017,2022,proposed,approved,0
CA2710019,2022,groundwater,approved,2
CA2710019,2022,surface water,approved,0
CA2710019,2022,purchased groundwater,approved,0
CA2710019,2022,purchased surface water,approved,0
CA2710019,2022,standby sources,approved,1
CA2710019,2022,emergency interties,approved,0
CA2710019,2022,inactive,approved,1
CA2710019,2022,proposed,approved,0
CA2710020,2022,groundwater,approved,1
CA2710020,2022,surface water,approved,0
CA2710020,2022,purchased groundwater,approved,0
CA2710020,2022,purchased surface water,approved,0
CA2710020,2022,standby sources,approved,1
CA2710020,2022,emergency interties,approved,0
CA2710020,2022,inactive,approved,0
CA2710020,2022,proposed,approved,0
CA2710850,2022,groundwater,approved,3
CA2710850,2022,surface water,approved,0
CA2710850,2022,purchased groundwater,approved,0
CA2710850,2022,purchased surface water,approved,0
CA2710850,2022,standby sources,approved,0
CA2710850,2022,emergency interties,approved,0
CA2710850,2022,inactive,approved,4
CA2710850,2022,proposed,approved,0
CA2710851,2022,groundwater,approved,2
CA2710851,2022,surface water,approved,0
CA2710851,2022,purchased groundwater,approved,0
CA2710851,2022,purchased surface water,approved,0
CA2710851,2022,standby sources,approved,0
CA2710851,2022,emergency interties,approved,0
CA2710851,2022,inactive,approved,1
CA2710851,2022,proposed,approved,0
CA2810002,2022,groundwater,approved,0
CA2810002,2022,surface water,approved,1
CA2810002,2022,purchased groundwater,approved,0
CA2810002,2022,purchased surface water,approved,1
CA2810002,2022,standby sources,approved,0
CA2810002,2022,emergency interties,approved,0
CA2810002,2022,inactive,approved,2
CA2810002,2022,proposed,approved,0
CA2810003,2022,groundwater,approved,0
CA2810003,2022,surface water,approved,3
CA2810003,2022,purchased groundwater,approved,0
CA2810003,2022,purchased surface water,approved,2
CA2810003,2022,standby sources,approved,0
CA2810003,2022,emergency interties,approved,2
CA2810003,2022,inactive,approved,1
CA2810003,2022,proposed,approved,0
CA2810004,2022,groundwater,approved,2
CA2810004,2022,surface water,approved,1
CA2810004,2022,purchased groundwater,approved,0
CA2810004,2022,purchased surface water,approved,1
CA2810004,2022,standby sources,approved,0
CA2810004,2022,emergency interties,approved,0
CA2810004,2022,inactive,approved,4
CA2810004,2022,proposed,approved,0
CA2810005,2022,groundwater,approved,0
CA2810005,2022,surface water,approved,1
CA2810005,2022,purchased groundwater,approved,0
CA2810005,2022,purchased surface water,approved,0
CA2810005,2022,standby sources,approved,0
CA2810005,2022,emergency interties,approved,0
CA2810005,2022,inactive,approved,2
CA2810005,2022,proposed,approved,0
CA2910001,2022,groundwater,approved,0
CA2910001,2022,surface water,approved,1
CA2910001,2022,purchased groundwater,approved,0
CA2910001,2022,purchased surface water,approved,0
CA2910001,2022,standby sources,approved,0
CA2910001,2022,emergency interties,approved,0
CA2910001,2022,inactive,approved,0
CA2910001,2022,proposed,approved,0
CA2910002,2022,groundwater,approved,0
CA2910002,2022,surface water,approved,1
CA2910002,2022,purchased groundwater,approved,0
CA2910002,2022,purchased surface water,approved,0
CA2910002,2022,standby sources,approved,0
CA2910002,2022,emergency interties,approved,0
CA2910002,2022,inactive,approved,1
CA2910002,2022,proposed,approved,0
CA2910003,2022,groundwater,approved,10
CA2910003,2022,surface water,approved,0
CA2910003,2022,purchased groundwater,approved,0
CA2910003,2022,purchased surface water,approved,0
CA2910003,2022,standby sources,approved,0
CA2910003,2022,emergency interties,approved,0
CA2910003,2022,inactive,approved,8
CA2910003,2022,proposed,approved,0
CA2910004,2022,groundwater,approved,0
CA2910004,2022,surface water,approved,2
CA2910004,2022,purchased groundwater,approved,0
CA2910004,2022,purchased surface water,approved,1
CA2910004,2022,standby sources,approved,0
CA2910004,2022,emergency interties,approved,0
CA2910004,2022,inactive,approved,1
CA2910004,2022,proposed,approved,0
CA2910006,2022,groundwater,approved,0
CA2910006,2022,surface water,approved,1
CA2910006,2022,purchased groundwater,approved,0
CA2910006,2022,purchased surface water,approved,0
CA2910006,2022,standby sources,approved,0
CA2910006,2022,emergency interties,approved,0
CA2910006,2022,inactive,approved,0
CA2910006,2022,proposed,approved,0
CA2910014,2022,groundwater,approved,0
CA2910014,2022,surface water,approved,1
CA2910014,2022,purchased groundwater,approved,0
CA2910014,2022,purchased surface water,approved,0
CA2910014,2022,standby sources,approved,0
CA2910014,2022,emergency interties,approved,0
CA2910014,2022,inactive,approved,0
CA2910014,2022,proposed,approved,0
CA2910023,2022,groundwater,approved,0
CA2910023,2022,surface water,approved,1
CA2910023,2022,purchased groundwater,approved,0
CA2910023,2022,purchased surface water,approved,0
CA2910023,2022,standby sources,approved,0
CA2910023,2022,emergency interties,approved,0
CA2910023,2022,inactive,approved,0
CA2910023,2022,proposed,approved,0
CA3010001,2022,groundwater,approved,17
CA3010001,2022,surface water,approved,2
CA3010001,2022,purchased groundwater,approved,0
CA3010001,2022,purchased surface water,approved,8
CA3010001,2022,standby sources,approved,1
CA3010001,2022,emergency interties,approved,11
CA3010001,2022,inactive,approved,46
CA3010001,2022,proposed,approved,2
CA3010002,2022,groundwater,approved,0
CA3010002,2022,surface water,approved,0
CA3010002,2022,purchased groundwater,approved,0
CA3010002,2022,purchased surface water,approved,6
CA3010002,2022,standby sources,approved,0
CA3010002,2022,emergency interties,approved,4
CA3010002,2022,inactive,approved,1
CA3010002,2022,proposed,approved,0
CA3010003,2022,groundwater,approved,8
CA3010003,2022,surface water,approved,0
CA3010003,2022,purchased groundwater,approved,0
CA3010003,2022,purchased surface water,approved,4
CA3010003,2022,standby sources,approved,0
CA3010003,2022,emergency interties,approved,1
CA3010003,2022,inactive,approved,11
CA3010003,2022,proposed,approved,0
CA3010004,2022,groundwater,approved,9
CA3010004,2022,surface water,approved,0
CA3010004,2022,purchased groundwater,approved,0
CA3010004,2022,purchased surface water,approved,4
CA3010004,2022,standby sources,approved,0
CA3010004,2022,emergency interties,approved,15
CA3010004,2022,inactive,approved,8
CA3010004,2022,proposed,approved,0
CA3010010,2022,groundwater,approved,8
CA3010010,2022,surface water,approved,0
CA3010010,2022,purchased groundwater,approved,0
CA3010010,2022,purchased surface water,approved,7
CA3010010,2022,standby sources,approved,0
CA3010010,2022,emergency interties,approved,5
CA3010010,2022,inactive,approved,13
CA3010010,2022,proposed,approved,1
CA3010017,2022,groundwater,approved,0
CA3010017,2022,surface water,approved,0
CA3010017,2022,purchased groundwater,approved,0
CA3010017,2022,purchased surface water,approved,3
CA3010017,2022,standby sources,approved,0
CA3010017,2022,emergency interties,approved,3
CA3010017,2022,inactive,approved,2
CA3010017,2022,proposed,approved,0
CA3010018,2022,groundwater,approved,3
CA3010018,2022,surface water,approved,0
CA3010018,2022,purchased groundwater,approved,15
CA3010018,2022,purchased surface water,approved,2
CA3010018,2022,standby sources,approved,0
CA3010018,2022,emergency interties,approved,3
CA3010018,2022,inactive,approved,7
CA3010018,2022,proposed,approved,0
CA3010022,2022,groundwater,approved,12
CA3010022,2022,surface water,approved,0
CA3010022,2022,purchased groundwater,approved,0
CA3010022,2022,purchased surface water,approved,3
CA3010022,2022,standby sources,approved,1
CA3010022,2022,emergency interties,approved,4
CA3010022,2022,inactive,approved,17
CA3010022,2022,proposed,approved,0
CA3010023,2022,groundwater,approved,4
CA3010023,2022,surface water,approved,0
CA3010023,2022,purchased groundwater,approved,0
CA3010023,2022,purchased surface water,approved,6
CA3010023,2022,standby sources,approved,0
CA3010023,2022,emergency interties,approved,0
CA3010023,2022,inactive,approved,1
CA3010023,2022,proposed,approved,0
CA3010027,2022,groundwater,approved,8
CA3010027,2022,surface water,approved,0
CA3010027,2022,purchased groundwater,approved,0
CA3010027,2022,purchased surface water,approved,8
CA3010027,2022,standby sources,approved,0
CA3010027,2022,emergency interties,approved,4
CA3010027,2022,inactive,approved,18
CA3010027,2022,proposed,approved,0
CA3010030,2022,groundwater,approved,0
CA3010030,2022,surface water,approved,0
CA3010030,2022,purchased groundwater,approved,2
